"","clust1","ind1","island1","clust2","ind2","island2","rel","assoc"
"74441","6","11","Hawaii","13","1","Maui",0.134700653723275,0.100274832095781
"74442","6","11","Hawaii","13","10","Maui",0.0146953652392465,0
"74443","6","11","Hawaii","13","11","Maui",0.121200994744699,0.0702844155038804
"74444","6","11","Hawaii","13","12","Maui",0.111547149607049,0.285029773240981
"74445","6","11","Hawaii","13","13","Maui",0.158891673092556,0.18087080717911
"74446","6","11","Hawaii","13","14","Maui",0.0999068754413761,0.156968929968568
"74447","6","11","Hawaii","13","15","Maui",0.0545203508206341,0.048322773797369
"74448","6","11","Hawaii","13","16","Maui",0.0860836314117137,0.123282876833416
"74449","6","11","Hawaii","13","17","Maui",0.12740631243639,0.192107631882652
"74450","6","11","Hawaii","13","18","Maui",0.0567555689853645,0.0834021773085044
"74451","6","11","Hawaii","13","19","Maui",0.21591520702196,0.202216337124498
"74452","6","11","Hawaii","13","2","Maui",0.140092083156847,0.145616725211146
"74453","6","11","Hawaii","13","20","Maui",0.0725123377296427,0.0705149222990015
"74454","6","11","Hawaii","13","3","Maui",0.159028355129575,0.213681036768433
"74455","6","11","Hawaii","13","4","Maui",0.210377081942498,0.286055268250406
"74456","6","11","Hawaii","13","5","Maui",0.103948637189365,0.0492907574804703
"74457","6","11","Hawaii","13","6","Maui",0.0693395904896744,0.262820085105032
"74458","6","11","Hawaii","13","7","Maui",0.12383696586279,0.0605724297473566
"74459","6","11","Hawaii","13","8","Maui",0.141027610047217,0.27214177542482
"74460","6","11","Hawaii","13","9","Maui",0.161395979205357,0.0964413237569958
"74461","6","11","Hawaii","14","1","Kauai",0.111449216273544,0.107035325725952
"74462","6","11","Hawaii","14","10","Kauai",0.190973221043638,0.0609270463785591
"74463","6","11","Hawaii","14","11","Kauai",0.027089105276602,0
"74464","6","11","Hawaii","14","12","Kauai",0.0618386558613163,0.112338636723304
"74465","6","11","Hawaii","14","13","Kauai",0.163533054187342,0.15947489302308
"74466","6","11","Hawaii","14","14","Kauai",0.159862648733577,0.149201964656301
"74467","6","11","Hawaii","14","15","Kauai",0.0765100178852385,0
"74468","6","11","Hawaii","14","16","Kauai",0.0963522617147205,0.193207412435726
"74469","6","11","Hawaii","14","17","Kauai",0.210899061361607,0.182212052447267
"74470","6","11","Hawaii","14","18","Kauai",0.192052204539479,0.0565109312168353
"74471","6","11","Hawaii","14","19","Kauai",0.110432253001407,0.242023350861284
"74472","6","11","Hawaii","14","2","Kauai",0.0930309156974756,0.027001352258419
"74473","6","11","Hawaii","14","20","Kauai",0.167341004603262,0.118269783083024
"74474","6","11","Hawaii","14","3","Kauai",0.212408799059851,0.398552617686534
"74475","6","11","Hawaii","14","4","Kauai",0.184394190922649,0.100686011679587
"74476","6","11","Hawaii","14","5","Kauai",0.156084273705551,0.201453418790544
"74477","6","11","Hawaii","14","6","Kauai",0.113136803630013,0.206544891137385
"74478","6","11","Hawaii","14","7","Kauai",0.222439311060047,0.361486625357509
"74479","6","11","Hawaii","14","8","Kauai",0.0785110245359635,0
"74480","6","11","Hawaii","14","9","Kauai",0.147391390057289,0.130754763182519
"74481","6","11","Hawaii","15","1","Maui",0.154819553259708,0.176255785492649
"74482","6","11","Hawaii","15","10","Maui",0.0758042732716577,0.0873991866647501
"74483","6","11","Hawaii","15","11","Maui",0.205537167536,0.115032896382005
"74484","6","11","Hawaii","15","12","Maui",0.108694071672957,0.21111420140278
"74485","6","11","Hawaii","15","13","Maui",0.263015876936064,0.333955435262966
"74486","6","11","Hawaii","15","14","Maui",0.112653274268074,0.136497825606371
"74487","6","11","Hawaii","15","15","Maui",0.182550828030565,0.1537110592161
"74488","6","11","Hawaii","15","16","Maui",0.103473456870274,0.164241590666061
"74489","6","11","Hawaii","15","17","Maui",0.125566754010853,0.0268165808526279
"74490","6","11","Hawaii","15","18","Maui",0.132965821047246,0.290673062251093
"74491","6","11","Hawaii","15","19","Maui",0.0588408063007188,0.171558682566656
"74492","6","11","Hawaii","15","2","Maui",0.240971035723927,0.195573230324584
"74493","6","11","Hawaii","15","20","Maui",0.163759804144693,0.347745495785688
"74494","6","11","Hawaii","15","3","Maui",0.0981414038690734,0.205266783897885
"74495","6","11","Hawaii","15","4","Maui",0.149234734210269,0.216053359484978
"74496","6","11","Hawaii","15","5","Maui",0.0420686063445467,0.0737272213036694
"74497","6","11","Hawaii","15","6","Maui",0.0660170879399255,0.111694933902862
"74498","6","11","Hawaii","15","7","Maui",0.122215812451818,0.299913742832159
"74499","6","11","Hawaii","15","8","Maui",0.153723889482724,0.116259035729212
"74500","6","11","Hawaii","15","9","Maui",0.129802642008938,0.220550460228002
"74501","6","11","Hawaii","2","1","Maui",0,0.0899222648125122
"74502","6","11","Hawaii","2","10","Maui",0.135320078429119,0
"74503","6","11","Hawaii","2","11","Maui",0.126429376982788,0.330876559116433
"74504","6","11","Hawaii","2","12","Maui",0.128398658177689,0.224391299040159
"74505","6","11","Hawaii","2","13","Maui",0.135404706213775,0.237148665511312
"74506","6","11","Hawaii","2","14","Maui",0.0611426187068584,0.0380002842336399
"74507","6","11","Hawaii","2","15","Maui",0.0828217985564683,0.201700432635476
"74508","6","11","Hawaii","2","16","Maui",0.114366027333949,0.0520272498289462
"74509","6","11","Hawaii","2","17","Maui",0,0
"74510","6","11","Hawaii","2","18","Maui",0.0243091732764224,0.00423262474917685
"74511","6","11","Hawaii","2","19","Maui",0.102555597327562,0.0739067217036226
"74512","6","11","Hawaii","2","2","Maui",0.104624383415014,0.210651542002973
"74513","6","11","Hawaii","2","20","Maui",0.0631046845882708,0.111492885471635
"74514","6","11","Hawaii","2","3","Maui",0.174941944683357,0.195877075865097
"74515","6","11","Hawaii","2","4","Maui",0.0268911593140148,0.140797814536923
"74516","6","11","Hawaii","2","5","Maui",0.09889792082554,0.10414595129746
"74517","6","11","Hawaii","2","6","Maui",0.0669344779502566,0.140886284055202
"74518","6","11","Hawaii","2","7","Maui",0.0848368571365079,0.169128581513239
"74519","6","11","Hawaii","2","8","Maui",0.122842775095182,0.00750930437309275
"74520","6","11","Hawaii","2","9","Maui",0.0894225594276719,0.150758201666285
"74521","6","11","Hawaii","3","1","Maui",0.10214754721745,0.0282673820703894
"74522","6","11","Hawaii","3","10","Maui",0.0837343128599339,0.0883968792757206
"74523","6","11","Hawaii","3","11","Maui",0.159902725857251,0.237209095430425
"74524","6","11","Hawaii","3","12","Maui",0.225844685226539,0.40502476823164
"74525","6","11","Hawaii","3","13","Maui",0.107542820404922,0.0537889869739231
"74526","6","11","Hawaii","3","14","Maui",0.0310574814668655,0.0990358789046037
"74527","6","11","Hawaii","3","15","Maui",0.0762894244793877,0.145365438646385
"74528","6","11","Hawaii","3","16","Maui",0.231091107355144,0.325585226133753
"74529","6","11","Hawaii","3","17","Maui",0.225147101859703,0.0658877091082863
"74530","6","11","Hawaii","3","18","Maui",0.118409629618031,0.161036232955493
"74531","6","11","Hawaii","3","19","Maui",0.0692730369645328,0.148597933549176
"74532","6","11","Hawaii","3","2","Maui",0.0562602508732536,0
"74533","6","11","Hawaii","3","20","Maui",0.0905292336424453,0.121850312641708
"74534","6","11","Hawaii","3","3","Maui",0.0260928571082154,0.108275946774381
"74535","6","11","Hawaii","3","4","Maui",0.135036178750872,0.178452455913004
"74536","6","11","Hawaii","3","5","Maui",0.155939080691928,0.302029511461074
"74537","6","11","Hawaii","3","6","Maui",0.101848343488167,0.0423132339544355
"74538","6","11","Hawaii","3","7","Maui",0.0946997590510499,0.310396691552612
"74539","6","11","Hawaii","3","8","Maui",0.0251223654401113,0
"74540","6","11","Hawaii","3","9","Maui",0,0
"74541","6","11","Hawaii","4","1","Kauai",0.0747905453645444,0.218520706602705
"74542","6","11","Hawaii","4","10","Kauai",0.178996420893848,0.183743980617919
"74543","6","11","Hawaii","4","11","Kauai",0.169707581720974,0.245136099362095
"74544","6","11","Hawaii","4","12","Kauai",0.16151722843216,0.332690942180978
"74545","6","11","Hawaii","4","13","Kauai",0.188412676194865,0.380529312236031
"74546","6","11","Hawaii","4","14","Kauai",0.141633830217258,0.00220710373707472
"74547","6","11","Hawaii","4","15","Kauai",0.158370240656141,0.110125587260029
"74548","6","11","Hawaii","4","16","Kauai",0.199527105649451,0.300336646661209
"74549","6","11","Hawaii","4","17","Kauai",0.0891663305517219,0.255971167667322
"74550","6","11","Hawaii","4","18","Kauai",0.0588922646251404,0.0428523448469571
"74551","6","11","Hawaii","4","19","Kauai",0.15637145822184,0.271875665186934
"74552","6","11","Hawaii","4","2","Kauai",0.0823609700518427,0.137649024626412
"74553","6","11","Hawaii","4","20","Kauai",0.0689410553588811,0
"74554","6","11","Hawaii","4","3","Kauai",0.0587918660030982,0.148416281643308
"74555","6","11","Hawaii","4","4","Kauai",0.131686882348409,0.105643919591478
"74556","6","11","Hawaii","4","5","Kauai",0.0331804984604142,0.0811074170153326
"74557","6","11","Hawaii","4","6","Kauai",0.108523591689193,0.203037525116274
"74558","6","11","Hawaii","4","7","Kauai",0.0972976797511612,0.150962864045958
"74559","6","11","Hawaii","4","8","Kauai",0.208980281692809,0.22763815047602
"74560","6","11","Hawaii","4","9","Kauai",0.101870735879962,0.06420759058322
"74561","6","11","Hawaii","7","1","Kauai",0.0717243332169759,0.18450625542437
"74562","6","11","Hawaii","7","10","Kauai",0.0143029247479206,0
"74563","6","11","Hawaii","7","11","Kauai",0.176919237938054,0.215061809811038
"74564","6","11","Hawaii","7","12","Kauai",0.0588411828199542,0.25445143237414
"74565","6","11","Hawaii","7","13","Kauai",0.156903543419677,0
"74566","6","11","Hawaii","7","14","Kauai",0.185116992732166,0.0841369370488302
"74567","6","11","Hawaii","7","15","Kauai",0.0560999137191665,0.211367322937146
"74568","6","11","Hawaii","7","16","Kauai",0.126836563107689,0.104390741666441
"74569","6","11","Hawaii","7","17","Kauai",0.0650971160897827,0.0948876600714709
"74570","6","11","Hawaii","7","18","Kauai",0.136411417965358,0.0557523021076588
"74571","6","11","Hawaii","7","19","Kauai",0.139893746997883,0.20410023386931
"74572","6","11","Hawaii","7","2","Kauai",0.106617225042584,0.201961790332845
"74573","6","11","Hawaii","7","20","Kauai",0.136495989771523,0.262536579982226
"74574","6","11","Hawaii","7","3","Kauai",0.0219440336542224,0.00123156058698707
"74575","6","11","Hawaii","7","4","Kauai",0.0696666340206796,0.100137771927008
"74576","6","11","Hawaii","7","5","Kauai",0.0299444413612159,0.0808899692390931
"74577","6","11","Hawaii","7","6","Kauai",0,0
"74578","6","11","Hawaii","7","7","Kauai",0.0563821926951823,0.0878802773840286
"74579","6","11","Hawaii","7","8","Kauai",0.121995072152768,0.174439629445255
"74580","6","11","Hawaii","7","9","Kauai",0.0445031723677451,0.0527421541398534
"74581","6","11","Hawaii","9","1","Maui",0.086605953684415,0.0559220245305404
"74582","6","11","Hawaii","9","10","Maui",0.252905017105539,0.389587849373224
"74583","6","11","Hawaii","9","11","Maui",0.0443874435888153,0.00965477577502025
"74584","6","11","Hawaii","9","12","Maui",0.0482957899983475,0
"74585","6","11","Hawaii","9","13","Maui",0.0651457893173543,0
"74586","6","11","Hawaii","9","14","Maui",0.286019597709311,0.399646024975618
"74587","6","11","Hawaii","9","15","Maui",0.117521831530835,0.0800863337472949
"74588","6","11","Hawaii","9","16","Maui",0.12484385931144,0.12865866657038
"74589","6","11","Hawaii","9","17","Maui",0.19931736764281,0.249846186443053
"74590","6","11","Hawaii","9","18","Maui",0.215948606874699,0.384182242261496
"74591","6","11","Hawaii","9","19","Maui",0.0670229302180717,0
"74592","6","11","Hawaii","9","2","Maui",0.0797755025959351,0.108894487992717
"74593","6","11","Hawaii","9","20","Maui",0.0860349828801026,0.0564756207362909
"74594","6","11","Hawaii","9","3","Maui",0.196204797145063,0.155919082366897
"74595","6","11","Hawaii","9","4","Maui",0.211055532693114,0.336884461015574
"74596","6","11","Hawaii","9","5","Maui",0.099483156020073,0.105673853079194
"74597","6","11","Hawaii","9","6","Maui",0.0325035483189423,0.0171049556993077
"74598","6","11","Hawaii","9","7","Maui",0.00598001182597936,0.0583132230543245
"74599","6","11","Hawaii","9","8","Maui",0.144999209873954,0.254381942382066
"74600","6","11","Hawaii","9","9","Maui",0.161205265420147,0.27492063969616
"74601","6","12","Hawaii","10","1","Kauai",0,0
"74602","6","12","Hawaii","10","10","Kauai",0.197913755220887,0.163536320832299
"74603","6","12","Hawaii","10","11","Kauai",0.121476578931878,0.118503561636596
"74604","6","12","Hawaii","10","12","Kauai",0.0772112296053985,0.22264043142873
"74605","6","12","Hawaii","10","13","Kauai",0.191637985644187,0.1881366227203
"74606","6","12","Hawaii","10","14","Kauai",0.089094237546847,0.152373281670612
"74607","6","12","Hawaii","10","15","Kauai",0.119611498405295,0.0317972663436363
"74608","6","12","Hawaii","10","16","Kauai",0.167728962609854,0.267940236190209
"74609","6","12","Hawaii","10","17","Kauai",0.0589355512588579,0.0228507615909099
"74610","6","12","Hawaii","10","18","Kauai",0.120666442423204,0.0616307813289792
"74611","6","12","Hawaii","10","19","Kauai",0.275058949386544,0.250781795416022
"74612","6","12","Hawaii","10","2","Kauai",0.103968643637585,0.205820826060501
"74613","6","12","Hawaii","10","20","Kauai",0.0556128247427374,0
"74614","6","12","Hawaii","10","3","Kauai",0.0212636393230661,0.0209181105212673
"74615","6","12","Hawaii","10","4","Kauai",0.126579133329659,0.258358913152451
"74616","6","12","Hawaii","10","5","Kauai",0.0785650964925243,0.0968302856189718
"74617","6","12","Hawaii","10","6","Kauai",0.137620425048222,0.0737488840291208
"74618","6","12","Hawaii","10","7","Kauai",0.09035714004334,0.0929655998422963
"74619","6","12","Hawaii","10","8","Kauai",0.134209522411129,0.22676068537049
"74620","6","12","Hawaii","10","9","Kauai",0.122814244141937,0.146911830113024
"74621","6","12","Hawaii","11","1","Kauai",0.0874398499489159,0.209767348537448
"74622","6","12","Hawaii","11","10","Kauai",0.0670603625439854,0.0667551067234483
"74623","6","12","Hawaii","11","11","Kauai",0.182356839513008,0.182800698986856
"74624","6","12","Hawaii","11","12","Kauai",0.0762872977809074,0.0883778713135091
"74625","6","12","Hawaii","11","13","Kauai",0.140968237040313,0.17876152813648
"74626","6","12","Hawaii","11","14","Kauai",0.208754963384443,0.294786553645158
"74627","6","12","Hawaii","11","15","Kauai",0.100082511558128,0.118586929279305
"74628","6","12","Hawaii","11","16","Kauai",0.0882462178304293,0.196919629365318
"74629","6","12","Hawaii","11","17","Kauai",0.253338180760103,0.362137824495824
"74630","6","12","Hawaii","11","18","Kauai",0.143309389294113,0.0378426546227629
"74631","6","12","Hawaii","11","19","Kauai",0.111386592583335,0.116445161233664
"74632","6","12","Hawaii","11","2","Kauai",0.202938422845219,0.259281842792751
"74633","6","12","Hawaii","11","20","Kauai",0.205676413583703,0.304756212925787
"74634","6","12","Hawaii","11","3","Kauai",0.0724231437822359,0.286560729793472
"74635","6","12","Hawaii","11","4","Kauai",0.131499734615019,0.0157717984070914
"74636","6","12","Hawaii","11","5","Kauai",0.182796221768584,0.139764665319304
"74637","6","12","Hawaii","11","6","Kauai",0.126762826064886,0.115062219689085
"74638","6","12","Hawaii","11","7","Kauai",0.0429763042132331,0.170102005045265
"74639","6","12","Hawaii","11","8","Kauai",0.0674011740705088,0.249498163294733
"74640","6","12","Hawaii","11","9","Kauai",0.158491571393492,0.0545215983224273
"74641","6","12","Hawaii","13","1","Maui",0.0944577653952181,0.251309089078046
"74642","6","12","Hawaii","13","10","Maui",0.141332980262931,0.197356266701021
"74643","6","12","Hawaii","13","11","Maui",0,0.090520753581582
"74644","6","12","Hawaii","13","12","Maui",0.0674002325088645,0.137350530582354
"74645","6","12","Hawaii","13","13","Maui",0.153036646472442,0.130952847639903
"74646","6","12","Hawaii","13","14","Maui",0.197890869498437,0.208703568071428
"74647","6","12","Hawaii","13","15","Maui",0.0696148305238727,0.260431423418253
"74648","6","12","Hawaii","13","16","Maui",0.0741645291018744,0.029418062802846
"74649","6","12","Hawaii","13","17","Maui",0.00533463428930044,0
"74650","6","12","Hawaii","13","18","Maui",0.0654763668947885,0.115418027057523
"74651","6","12","Hawaii","13","19","Maui",0.162416447826234,0.344182323173999
"74652","6","12","Hawaii","13","2","Maui",0.0906112097417253,0
"74653","6","12","Hawaii","13","20","Maui",0.0843126871224629,0.0670565196701486
"74654","6","12","Hawaii","13","3","Maui",0.0774147115849679,0.0989406859375504
"74655","6","12","Hawaii","13","4","Maui",0.147834054058974,0.256604370234656
"74656","6","12","Hawaii","13","5","Maui",0.0495854613229293,0.121377288088603
"74657","6","12","Hawaii","13","6","Maui",0.0723780121222323,0.0131843454355703
"74658","6","12","Hawaii","13","7","Maui",0.107225535496125,0.182349219767943
"74659","6","12","Hawaii","13","8","Maui",0.108842302007257,0.108019065587949
"74660","6","12","Hawaii","13","9","Maui",0.0924984469550378,0.0680859473835513
"74661","6","12","Hawaii","14","1","Kauai",0.139875686715122,0.272287521335098
"74662","6","12","Hawaii","14","10","Kauai",0.134081030002821,0.206539801964586
"74663","6","12","Hawaii","14","11","Kauai",0.134899116628641,0.117359066375816
"74664","6","12","Hawaii","14","12","Kauai",0.160804793093589,0.27368711825234
"74665","6","12","Hawaii","14","13","Kauai",0.0416065743899229,0
"74666","6","12","Hawaii","14","14","Kauai",0.125751755818046,0
"74667","6","12","Hawaii","14","15","Kauai",0.0961541133994311,0.196574822346145
"74668","6","12","Hawaii","14","16","Kauai",0.124718501196756,0.0642913568909389
"74669","6","12","Hawaii","14","17","Kauai",0.151390856151254,0
"74670","6","12","Hawaii","14","18","Kauai",0.123953308744054,0.129010557828705
"74671","6","12","Hawaii","14","19","Kauai",0.114390928806453,0.247982865080829
"74672","6","12","Hawaii","14","2","Kauai",0.122297625093782,0.0907027569845412
"74673","6","12","Hawaii","14","20","Kauai",0.100661889116807,0.260548442205227
"74674","6","12","Hawaii","14","3","Kauai",0.0630532578567691,0.0264134515176305
"74675","6","12","Hawaii","14","4","Kauai",0.0898377502462979,0.16271055828094
"74676","6","12","Hawaii","14","5","Kauai",0,0.0483906865475161
"74677","6","12","Hawaii","14","6","Kauai",0.240382761920686,0.386248769265814
"74678","6","12","Hawaii","14","7","Kauai",0.136658444511721,0.158119134443361
"74679","6","12","Hawaii","14","8","Kauai",0.00934814006519868,0
"74680","6","12","Hawaii","14","9","Kauai",0.184833416851914,0.362206834938643
"74681","6","12","Hawaii","15","1","Maui",0.0915472292953903,0.177903767454794
"74682","6","12","Hawaii","15","10","Maui",0.162356080678075,0.160229509929606
"74683","6","12","Hawaii","15","11","Maui",0.1372573036224,0.00215697604618365
"74684","6","12","Hawaii","15","12","Maui",0.163344278568794,0.457853025731938
"74685","6","12","Hawaii","15","13","Maui",0.0854791378808562,0
"74686","6","12","Hawaii","15","14","Maui",0.0905094359258667,0.247498484226736
"74687","6","12","Hawaii","15","15","Maui",0.131075890741414,0.12044833456994
"74688","6","12","Hawaii","15","16","Maui",0.118422056776153,0.194481949659017
"74689","6","12","Hawaii","15","17","Maui",0.258722908346643,0.38823630482814
"74690","6","12","Hawaii","15","18","Maui",0.0522030048509398,0.107471807558957
"74691","6","12","Hawaii","15","19","Maui",0.131840872578424,0.180311525275889
"74692","6","12","Hawaii","15","2","Maui",0.224532598578099,0.136962724307545
"74693","6","12","Hawaii","15","20","Maui",0.0109955378147364,0.00727585789178828
"74694","6","12","Hawaii","15","3","Maui",0.131303898602111,0.140308094857995
"74695","6","12","Hawaii","15","4","Maui",0.238062362946157,0.139780672025825
"74696","6","12","Hawaii","15","5","Maui",0.135650448297086,0.149927216695592
"74697","6","12","Hawaii","15","6","Maui",0.153907874027077,0.326008369060704
"74698","6","12","Hawaii","15","7","Maui",0.0242403601323959,0.00977171788911867
"74699","6","12","Hawaii","15","8","Maui",0.164519702902438,0.192398616313067
"74700","6","12","Hawaii","15","9","Maui",0.0822011203289355,0.0651665599630882
"74701","6","12","Hawaii","2","1","Maui",0.111031855342119,0.244055337452104
"74702","6","12","Hawaii","2","10","Maui",0.0907136252563033,0.119723457015956
"74703","6","12","Hawaii","2","11","Maui",6.09408994313443e-05,0.0614079573219979
"74704","6","12","Hawaii","2","12","Maui",0.187048865168301,0.11394948294328
"74705","6","12","Hawaii","2","13","Maui",0.0559487421594667,0.0951887750872326
"74706","6","12","Hawaii","2","14","Maui",0.123644733745558,0.290516592849454
"74707","6","12","Hawaii","2","15","Maui",0.123564575892853,0.0883522742099768
"74708","6","12","Hawaii","2","16","Maui",0.0837155223183501,0.190474406151772
"74709","6","12","Hawaii","2","17","Maui",0.171718795136805,0.308278414230284
"74710","6","12","Hawaii","2","18","Maui",0.0863714436841408,0.243942783868542
"74711","6","12","Hawaii","2","19","Maui",0.0800344702105725,0.027051459551321
"74712","6","12","Hawaii","2","2","Maui",0.0892112027032832,0
"74713","6","12","Hawaii","2","20","Maui",0.274879987530218,0.470211654195067
"74714","6","12","Hawaii","2","3","Maui",0.116340738346098,0.0960796468472551
"74715","6","12","Hawaii","2","4","Maui",0.115990367434318,0.136695575308789
"74716","6","12","Hawaii","2","5","Maui",0.161628500668416,0.116789077661607
"74717","6","12","Hawaii","2","6","Maui",0.134720281768611,0.192071089623785
"74718","6","12","Hawaii","2","7","Maui",0.0766575754521736,0.0449095836310852
"74719","6","12","Hawaii","2","8","Maui",0.133260293235067,0.0747859682040845
"74720","6","12","Hawaii","2","9","Maui",0.0826393454139782,0.0973946233150624
"74721","6","12","Hawaii","3","1","Maui",0.14732777176149,0.246252940594444
"74722","6","12","Hawaii","3","10","Maui",0.0361749236582469,0.0629477016435379
"74723","6","12","Hawaii","3","11","Maui",0.123587674368693,0.0331456315120709
"74724","6","12","Hawaii","3","12","Maui",0.0202169236638558,0.124952610118686
"74725","6","12","Hawaii","3","13","Maui",0.0830201698523757,0
"74726","6","12","Hawaii","3","14","Maui",0.122019806893301,0.0588974790028983
"74727","6","12","Hawaii","3","15","Maui",0,0
"74728","6","12","Hawaii","3","16","Maui",0.225442824629501,0.127251157696434
"74729","6","12","Hawaii","3","17","Maui",0.136194864825462,0.242610569373562
"74730","6","12","Hawaii","3","18","Maui",0,0
"74731","6","12","Hawaii","3","19","Maui",0.118291564681115,0.284229853132333
"74732","6","12","Hawaii","3","2","Maui",0.0964491267738396,0.212549731780053
"74733","6","12","Hawaii","3","20","Maui",0.106683046254038,0.143916977295913
"74734","6","12","Hawaii","3","3","Maui",0.0600132973073896,0
"74735","6","12","Hawaii","3","4","Maui",0.0661891766694135,0.0824366303403576
"74736","6","12","Hawaii","3","5","Maui",0.182181362147138,0.147621316544835
"74737","6","12","Hawaii","3","6","Maui",0,0.0918981984693937
"74738","6","12","Hawaii","3","7","Maui",0.157858397200541,0.317842957321268
"74739","6","12","Hawaii","3","8","Maui",0.166440635287582,0.21598629619205
"74740","6","12","Hawaii","3","9","Maui",0.107656189128699,0.271861948117629
"74741","6","12","Hawaii","4","1","Kauai",0.133480270330162,0.261299539289321
"74742","6","12","Hawaii","4","10","Kauai",0.103897107261848,0.0763921801567185
"74743","6","12","Hawaii","4","11","Kauai",0.139406077285131,0.00475723568745587
"74744","6","12","Hawaii","4","12","Kauai",0.0882318188567832,0.049816809060753
"74745","6","12","Hawaii","4","13","Kauai",0.147413883642855,0.286323261916241
"74746","6","12","Hawaii","4","14","Kauai",0.164952674428766,0.262991848976212
"74747","6","12","Hawaii","4","15","Kauai",0.0845869357004492,0.0319890490732205
"74748","6","12","Hawaii","4","16","Kauai",0.0575558426066335,0.123181666847034
"74749","6","12","Hawaii","4","17","Kauai",0.0969653291718451,0.0493924792938166
"74750","6","12","Hawaii","4","18","Kauai",0.140680811390374,0.229538510023145
"74751","6","12","Hawaii","4","19","Kauai",0.225106251119246,0.36408760878869
"74752","6","12","Hawaii","4","2","Kauai",0.0349065622874119,0.0100663186932104
"74753","6","12","Hawaii","4","20","Kauai",0.0357101852878338,0.191650378375356
"74754","6","12","Hawaii","4","3","Kauai",0.0437054278146294,0
"74755","6","12","Hawaii","4","4","Kauai",0.0796754824114763,0
"74756","6","12","Hawaii","4","5","Kauai",0.187767037386257,0.218213702620844
"74757","6","12","Hawaii","4","6","Kauai",0.139803330634366,0.139033804916004
"74758","6","12","Hawaii","4","7","Kauai",0.170473901418458,0.154834307902291
"74759","6","12","Hawaii","4","8","Kauai",0.0744213112015161,0
"74760","6","12","Hawaii","4","9","Kauai",0.112011522111758,0.240576256725803
"74761","6","12","Hawaii","7","1","Kauai",0.066227123317696,0
"74762","6","12","Hawaii","7","10","Kauai",0.107366660204291,0.359882902652727
"74763","6","12","Hawaii","7","11","Kauai",0.101551139184252,0.00322428105401995
"74764","6","12","Hawaii","7","12","Kauai",0.158260582842911,0.288721323265497
"74765","6","12","Hawaii","7","13","Kauai",0.173793195482082,0.297370216259134
"74766","6","12","Hawaii","7","14","Kauai",0.0693782730102556,0.205511676686116
"74767","6","12","Hawaii","7","15","Kauai",0.158653198271582,0.241649247850702
"74768","6","12","Hawaii","7","16","Kauai",0.104091242827513,0.106167714698502
"74769","6","12","Hawaii","7","17","Kauai",0.0605792201478968,0.143628390062573
"74770","6","12","Hawaii","7","18","Kauai",0.111635766604539,0.116881681447685
"74771","6","12","Hawaii","7","19","Kauai",0.0346604982860682,0.148013828412658
"74772","6","12","Hawaii","7","2","Kauai",0.120056567436993,0.179139358120782
"74773","6","12","Hawaii","7","20","Kauai",0.0736842593450797,0.193032048859341
"74774","6","12","Hawaii","7","3","Kauai",0.124026599552965,0.128978106399366
"74775","6","12","Hawaii","7","4","Kauai",0.115777085362293,0.222637781588409
"74776","6","12","Hawaii","7","5","Kauai",0.190427620064224,0.265493439883315
"74777","6","12","Hawaii","7","6","Kauai",0.0133743368057387,0.0772416743487027
"74778","6","12","Hawaii","7","7","Kauai",0.13752779104051,0.327680687431911
"74779","6","12","Hawaii","7","8","Kauai",0.0111693530639483,0.0688537051874702
"74780","6","12","Hawaii","7","9","Kauai",0.183743806730691,0.293109639699825
"74781","6","12","Hawaii","9","1","Maui",0.102966014785052,0.125253010616618
"74782","6","12","Hawaii","9","10","Maui",0.109508206439643,0.181703276535914
"74783","6","12","Hawaii","9","11","Maui",0.189107852286399,0.0131629113914026
"74784","6","12","Hawaii","9","12","Maui",0.197761905119946,0.309882216415087
"74785","6","12","Hawaii","9","13","Maui",0.0857197555680712,0.27069777888592
"74786","6","12","Hawaii","9","14","Maui",0.124532662810351,0.20695494079612
"74787","6","12","Hawaii","9","15","Maui",0.140604929797611,0.379303382415181
"74788","6","12","Hawaii","9","16","Maui",0.12001868013642,0.121670846452672
"74789","6","12","Hawaii","9","17","Maui",0.227671881587334,0.165775704225399
"74790","6","12","Hawaii","9","18","Maui",0.139259562902915,0.232750104626098
"74791","6","12","Hawaii","9","19","Maui",0.207491051365724,0.377443082201713
"74792","6","12","Hawaii","9","2","Maui",0.20675921076971,0.238561613064332
"74793","6","12","Hawaii","9","20","Maui",0.143974021922648,0
"74794","6","12","Hawaii","9","3","Maui",0.187927634723342,0.14248272581916
"74795","6","12","Hawaii","9","4","Maui",0.104923711979366,0.0873360055692479
"74796","6","12","Hawaii","9","5","Maui",0.0936155511188275,0.120972311108099
"74797","6","12","Hawaii","9","6","Maui",0.140492170628468,0.185545361815298
"74798","6","12","Hawaii","9","7","Maui",0.0846251561483643,0.213974387800596
"74799","6","12","Hawaii","9","8","Maui",0.138646061416586,0.282966698090523
"74800","6","12","Hawaii","9","9","Maui",0.132279634179575,0.327975230828107
"74801","6","13","Hawaii","10","1","Kauai",0.0855592019383153,0.178008953757371
"74802","6","13","Hawaii","10","10","Kauai",0.027727329662552,0
"74803","6","13","Hawaii","10","11","Kauai",0.121020560042587,0.166815616464805
"74804","6","13","Hawaii","10","12","Kauai",0.110743313643113,0.281060231544845
